Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
7/25/20 21:45,West Palm Beach,FL,USA,Light,1 minute?,High-speed stop-n-go alternating lights between big bright meteor intensity to small softer blue.,7/31/20,
7/25/20 21:20,Decin (Czech Republic),,Czech republic,Other,10 minutes,"Měnil tvar, letěl velmi vysoko.. směr severovýchod z pohledu kamenická albert směr nemocnice-hrensko. Velmi zajímav",7/31/20,
7/25/20 21:00,Cumberland,MD,USA,Light,15 seconds,"Four tube shaped white lights barely moving north in an elongated and tidy, but not static, diamond. Appeared to fade up not away.",8/6/20,
7/25/20 21:00,Surfside Beach,SC,USA,Light,1 minute,3 lights in triad formation seen at beachfront location move south behind clouds.,7/31/20,
7/25/20 21:00,Millston,WI,USA,Circle,1 minute,"See video!    Strange humming also, but is hard to here. Between millston and brf wi",7/31/20,
7/25/20 20:30,Rexburg,ID,USA,Oval,1 hour,Glowing white circle/oval with dark center emitting flashes of light,7/31/20,
7/25/20 20:30,Dallas,TX,USA,Changing,1-2 minutes,"White triangle  or cross with red bulging center; elongates, glows, and disappears into clouds.",7/31/20,
7/25/20 19:30,Miami Florida,FL,USA,Light,30-45 seconds,Blue light beaming across the sky progressing forward in its path but moving from side to side with speed no human made craft can do.,9/9/22,
7/25/20 18:48,University park,IL,USA,Disk,,I was extremely nervous at first but now it happens almost ever night so Im use to it and since I have seen it it made me smarter and,3/6/23,
7/25/20 18:00,Gallatin Gateway,MT,USA,Oval,4 hours,"Happened to look up saw a bright light in a very blue sky while camping. Got binoculars out, then proceed to get telescope.  The four o",7/31/20,
7/25/20 15:00,Mason city,IL,USA,Cylinder,15 seconds,White cylinder with no wings or tail flying west to east high altitude and high speed,12/22/22,
7/25/20 15:00,Beverly,MA,USA,Sphere,1 minute,Orb seen flying over my neighborhood with blue sky all around.,7/31/20,
7/25/20 11:45,Dearborn,MI,USA,Light,06:00,I have watched skies own advanced telescopes and dont believe in alien visits to earth.,7/31/20,
7/25/20 05:30,Little Elm,TX,USA,Triangle,30 seconds,"2 silent, unlit, white triangles flying overhead.",7/31/20,
7/25/20 05:00,Bradenton,FL,USA,Triangle,3 minutes,An air craft caught my eye early one morning. The craft made no sound at all  as I watched the craft fly in the distance it appeared to,8/27/20,
7/25/20 03:30,Austin,TX,USA,Unknown,Not Sure,orangish yellowish star FADES in place out of SIGHT. WATCHED IT FADE OUT completely but it didn't move.,7/31/20,
7/25/20 03:15,Beaverton,OR,USA,Light,>25 minutes,"Star moving in all different directions near Beaverton, Oregon",7/31/20,
7/25/20 03:00,Greenwater,WA,USA,Light,4 seconds,Green light rapidly moves near Mt Rainier,1/19/21,
7/25/20 02:00,Austin (Canada),QC,Canada,Light,4 seconds,Two bright blue lights seen in the sky next to Lake Memphémagog.,11/5/20,
7/25/20 01:00,Snohomish,WA,USA,Orb,5-7 minutes,"5-6 Orange orbs NO noise/sound, flying in sync",8/6/20,
7/25/20 00:00,Sapulpa,OK,USA,Flash,15 seconds,White flashing pattern of one bright flash followed by two faint ones half a second later and repeating,7/31/20,
7/25/20 00:00,Smokey Point,WA,USA,Oval,1 hour,Blinking orangish red light Slowly moving across sky to the north. Looked with binoculars and saw an oval shape with lights.,7/31/20,
7/25/20,Ottawa (Canada),ON,Canada,Light,>1 minute,"fast moving light stopped and then shot ""up"" into the sky.",7/31/20,
7/24/20 22:30,Coon Rapids,MN,USA,Unknown,5 minutes,Tumbling object that flashed similar to iridium flare of satellite,7/31/20,
7/24/20 22:12,Glenwood,ME,USA,Light,Atleast 2 minutes,A single floating light moving erratically and with inexplicable speed in northern maine woods.,9/9/22,
7/24/20 21:50,Broadway,VA,USA,Light,10 seconds,I was sitting on my neighbor's back porch eating pizza and chitchatting. I noticed my neighbor was watching something in the sky for a,7/31/20,
7/24/20 21:40,Harpersfield,OH,USA,Light,00:00:15,Moving white light 3 miles South of Lake Erie in Northeast Ohio,7/31/20,
7/24/20 21:40,Harpersfield,OH,USA,Light,00:00:15,Moving white light 3 miles South of Lake Erie in Northeast Ohio.,7/31/20,
7/24/20 21:13,Siloam Springs,AR,USA,Triangle,1 minute,White lights alternating in a triangular motion.,7/31/20,
7/24/20 20:45,North Powder,OR,USA,Orb,2 minutes,We observed a orange orb in the sky at the adjacent mountain ridge and watched it desend to the other side.,7/31/20,
7/24/20 19:30,North Las Vegas,NV,USA,Other,5 minutes,"Noticed flying object on a steady northbound trayectory , relatevely close . Spotted from front entrance of Frederick Watson Elementary",7/31/20,
7/24/20 10:30,Lewisville,TX,USA,Light,6 minutes,"Revolving, Teeter-tottering, Floating Trash Bag Light, Above Lewisville, TX",7/31/20,
7/24/20 09:24,Hunt Valley,MD,USA,Circle,15 seconds,A constant light that did not have a tail and covered enough space to be moving 10x faster than a plane. I have seen a shooting star an,7/31/20,
7/24/20 07:15,Phoenix,AZ,USA,,,MADAR Node 96,7/31/20,
7/24/20 05:07,St. Peter,MN,USA,,,MADAR Node 60,7/31/20,
7/24/20 04:30,Independence,MO,USA,Triangle,1 minute,Equilateral triangle witnessed at night.,7/31/20,
7/24/20 00:00,Waterbury,CT,USA,Egg,2-3 minutes,"Egg shape ufo, very bright red lights at a way too fast speed in the sky, started to bounced up and down then side to side in a speed t",7/31/20,
7/23/20 23:30,Alvin,WI,USA,Other,6.5 hours,On the night of July 23 2020 I arrived at the fishing camp in rural Alvin wi along with my two good friends that I have known since mid,7/31/20,
7/23/20 23:00,Cortlandt manor,NY,USA,Light,10 minutes,"I was over at my sister's house,in the backyard. The sky was clear and I happened to glance up to look at the stars when I noticed one",7/31/20,
7/23/20 23:00,Evergreen Park,IL,USA,Fireball,1 minute,"3 Witnessess saw (2) flared objects traveling South West directly over our position.

(1) object appeared first , and slowly disappe",7/31/20,
7/23/20 22:04,New London,CT,USA,Triangle,1 minute,"We were sitting outside and a triangle shaped craft came from the east and moved very slowly with flashing lights on the craft, and a b",7/31/20,
7/23/20 22:00,Lotus,CA,USA,Triangle,3 minutes,Large black triangular shape craft flying low with no noise,12/23/20,
7/23/20 21:30,Kennewick,WA,USA,Orb,2 minutes,"Military aircraft escorting glowing orb south of Kennewick, Washington.",7/31/20,
7/23/20 19:30,Tonopah,AZ,USA,Fireball,1 minute,Tonopah Arizona lights,8/27/20,
7/23/20 19:30,Tonopah,AZ,USA,Fireball,1 minute,Tonopah Arizona lights.,8/20/20,
7/23/20 16:39,Walla Walla,WA,USA,,,MADAR Node 130,7/31/20,
7/23/20 10:00,Clinton,NY,USA,Circle,1 minute,Fairy Or Light Being Video Footage SUPER CLOSEUP IN DESCRIPTION,7/31/20,
7/23/20 00:30,Sydney (Australia),,Australia,Light,~6 seconds maybe,"Somewhere around midnight to 1am there was a loud helicopter above the suburb of Campsie. It flew toward the east, flew around, then he",7/23/20,
7/22/20 23:47,Anacortes,WA,USA,Changing,Ten minutes,"Noticed a couple of especially bright lights low in the southern sky. I watched awhile, thinking they might move. I hen walked to the E",7/31/20,
7/22/20 23:30,Port Elgin (Canada),ON,Canada,Light,,A noticeable light in the sky moving in sudden directions.,12/19/21,
7/22/20 21:45,Yuba City,CA,USA,Triangle,2:00:00,"Blacked out the part of the sky with stars behind it, was during neowise.",6/22/22,
7/22/20 21:36,Dash Point,WA,USA,Fireball,00:01:15,"JULY 22, 2020 Dash Point, Pierce Co., WA 98422 9:30-9:40PM.

 On Saturday July 25, my wife and I and our little bichon went down to w",7/31/20,
7/22/20 21:00,Cumming,GA,USA,Orb,3 hours,Circular lighted craft emitting beam of bright white lights onto surrounding clouds for hours during comet,7/23/20,
7/22/20 19:50,Erode (India),,India,Light,2 minutes,flying object like a star,7/23/20,
7/22/20 17:10,Wilmington (near),IL,USA,Cross,10 seconds,Drive south bound on 53 past elwood almost to river rd. Isolated storm o my left I was takening a picture that it was just a small sect,7/23/20,
7/22/20 11:00,Coon Rapids,MN,USA,Light,1 minute,1 yellow light flash then 5 lights turn on one after another right to left then go dark all at the same time horizontally.,7/23/20,
7/22/20 10:50,Fort Wayne,IN,USA,Light,10 seconds,3 lights appear and disappear Over Fort Wayne on Wednesday Night,7/23/20,
7/22/20 08:47,Houston,TX,USA,,,MADAR Node 118,7/31/20,
7/22/20 06:15,Marietta,GA,USA,Circle,10 seconds,In car driving on Johnson Ferry RD heading East - round bright large light in sky hovering and then vanished after it came out of view.,7/31/20,
7/22/20 05:20,Valley City,ND,USA,,,MADAR Node 93,7/31/20,
7/22/20 04:15,Suffolk,VA,USA,Sphere,15 minutes,Early morning and clear night sky this was an absolute object with brilliant light that moving in many erratic directions and,7/23/20,
7/22/20 04:10,Ferndale,WA,USA,Oval,1 minute,Came outside for morning coffee and bright point of light caught my attention. No noise and object was not moving but seemed to vary in,7/31/20,
7/22/20 03:00,Government Camp,OR,USA,Light,2 minutes,3 bright pulsating lights growing brighter along mountainside,7/23/20,
7/22/20 00:46,Alvin,TX,USA,,,A large ship @50 ft wide with a large orange light  hovered over my backyard at the top of my tree about 25ft up.,7/23/20,
7/22/20 00:12,St. Louis,MO,USA,,,MADAR Node 70,7/31/20,
7/22/20 00:10,Washington (UK/England),,United Kingdom,Rectangle,2 minutes,"UFO traveling from West to East, Washington,UK.",7/31/20,
7/22/20 00:10,Washington,,United Kingdom,Rectangle,2 minutes,"UFO traveling from West to East, Washington,UK.",11/5/20,
7/22/20 00:00,South Fork,CO,USA,Orb,6 seconds,Orbs of light flashing in the night sky l. They were right in front of us and covering large distances between flashes.,8/6/20,
7/22/20,Clifton,NJ,USA,Circle,30 minutes,"bright circle , and it had 4 color lights flikering no noise moved slowly",7/23/20,
7/21/20 23:35,Nashua,NH,USA,Circle,>30 minutes,Flying Saucer Darts Erratically South Nashua,7/23/20,
7/21/20 23:00,Boise,ID,USA,Sphere,15-20 seconds,I am 75 years old.  My Military Service was Air Force.  I've seeb a lot of STRANGE Stuff .... but ??????,7/23/20,
7/21/20 23:00,Long Barn,CA,USA,Circle,2 hours,While standing on my deck in the back country with my 2 sons and a friend my oldest son was looking up at the pine trees blowing when h,8/6/20,
7/21/20 22:45,Bristol,CT,USA,Light,45,Light in the sky moving in strange ways.,7/23/20,
7/21/20 22:40,Stanton,CA,USA,Rectangle,:1:00,"Overcast night,rectangular object right above us lights on the rear,could see the clouds churning up,no sound,moving straight north slo",7/31/20,
7/21/20 22:30,Rocky Ford,CO,USA,Sphere,10 minutes,2 Very Bright White Spheres,7/23/20,
7/21/20 22:21,Mill Creek,WA,USA,Rectangle,6-7 seconds,Unknown rectangle with no lights passed through the photo frame of a camera set up to photograph comet Neowise.,7/23/20,
7/21/20 22:02,Littleton,CO,USA,Triangle,3 hours,"Slow moving triangle-shaped crafts at low elevation, and drones.",7/31/20,
7/21/20 22:00,Littleton,CO,USA,Triangle,3 hours,"Slow moving triangle-shaped crafts at low elevation, and drones.",8/6/20,
7/21/20 22:00,Vancleave,MS,USA,Light,30 minutes,Fast bright moving round light,7/23/20,
7/21/20 21:50,Roseburg,OR,USA,Light,1 minute,5 crafts flew across the sky from west to east. One at a time appeared and flew from the west to a point south of our view and disappea,7/23/20,
7/21/20 21:50,Temecula,CA,USA,Flash,20 seconds,Huge bright blue flying object seen low in the sky in Southern California,8/6/20,
7/21/20 21:45,Bergenfield,NJ,USA,Disk,5 seconds,Sighting in Bergenfield,8/20/20,
7/21/20 21:40,Whitehall,PA,USA,Formation,20 seconds,5 or 6 orange balls/orbs forming an arrowhead,7/23/20,
7/21/20 21:30,Winfield,IN,USA,Unknown,3 minutes,A strange looking cloud appeared then about 5 flashes of light behind it.,9/9/22,
7/21/20 21:00,New York City (Brooklyn),NY,USA,Oval,15 minutes,Round grey object with no illumination emanating from it hovers over Brooklyn for 15 plus minutes without moving,7/23/20,
7/21/20 20:00,Blaine,MN,USA,Fireball,3 minutes,Witnessed with my two children a spinning orange orb that spinner for several seconds before shooting straight up into the sky.,7/23/20,
7/21/20 19:45,Kingman,AZ,USA,Circle,2-3 seconds,Translucent object no sound,7/31/20,
7/21/20 12:30,Lethbridge (Canada),AB,Canada,Formation,30 seconds,6 dark triangle shapes in formation,7/23/20,
7/21/20 12:18,Rio Medina,TX,USA,Disk,12 minutes,Disk-Shaped Object hovers at high distance for 12 minutes.,7/23/20,
7/21/20 12:01,Temecula,CA,USA,Circle,2 minutes,Two round shape crafts in the sky just sitting there and then out of no where a flash and they where gone. It move way to quick tone a,7/31/20,
7/21/20 11:55,Littlerock,CA,USA,,,MADAR Node 56,7/31/20,
7/21/20 08:45,Axis,AL,USA,Oval,2 minutes,"White craft move west to east at high speed f 16 cam from north east turned hard left chased craft, about a 1/4 mile from me about 2000",8/20/20,
7/21/20 07:24,Valley City,ND,USA,,,MADAR Node 93,7/31/20,
7/21/20 04:36,Martinsburg,WV,USA,Oval,4 seconds,6 lights flying in formation while one avoided and object,8/6/20,
7/21/20 03:30,Orlando,FL,USA,Orb,a few hours,No Stars in the sky but the light and the moving objects - 2 nights in a row,7/23/20,
7/21/20 03:00,Staten Island,NY,USA,Oval,10 minutes maybe longer,I saw an air craft that looked and sounded like a helicopter and after staring at it it sent a surge of heat/radiation through my body,7/23/20,
7/21/20 01:45,Hayden,ID,USA,Triangle,45 seconds,"Dark Triangle, No Lights, Totally Silent in Night Sky (N. Idaho)",7/23/20,
7/21/20 00:00,Baker (Outside of; on I-84),OR,USA,Unknown,15 minutes,"Driving on hwy 84 near baker Oregon.

 About 000 midnight was getting ready to pass a semi truck when I checked my blind spot drivers",7/23/20,
7/21/20 00:00,Thornton,CO,USA,Unknown,15 minutes,"Seen by 3: flying object flashed a bright light (not at regular intervals), moved in an erratic path, faster than a plane",7/23/20,
7/21/20 00:00,"Outside Baker, OR, on hwy 84",OR,USA,Unknown,15 minutes,"Driving on hwy 84 near baker Oregon.

 About 000 midnight was getting ready to pass a semi truck when I checked my blind spot drivers",8/6/20,
7/21/20,Sandy,UT,USA,Changing,90 seconds,I saw what I thought were 3 stars in a straight line with Jupiter then they suddenly moved into a triangle position and faded.,7/23/20,
7/20/20 23:51,Rochester,WA,USA,Unknown,53 sec.,I saw a bright light with a light tail traveling at a high speed from N to NE. then it disappeared.,12/22/22,
7/20/20 22:45,Waterford,MI,USA,Other,45 minutes,I have pictures of this object and they have great quality. For weeks I looked at how the planets looked from earth and there is no sim,12/23/20,
7/20/20 22:37,North Bergen,NJ,USA,Circle,5 minutes,the most panicking moment of my life,8/6/20,
7/20/20 22:30,Orient,WA,USA,Rectangle,30 seconds,((NUFORC Note:  Witness provides no information about his sighting.  PD)),8/20/20,
7/20/20 22:13,Seattle,WA,USA,,30 minutes,Flashing red and blue satellite-like object,7/23/20,
7/20/20 22:00,Birmingham (UK/Wales),United Kingdom,United Kingdom,Rectangle,,Bus sized craft moving overhead at about 20 miles an hour. Silent with rear facing triple powerful lights still in view 20 min,12/19/21,
7/20/20 22:00,Marathon,FL,USA,Light,1 minute at a time,Dim lights that appeared every night over Marathon Florida for a week moving mostly erratically than disappearing silently.,8/16/21,
7/20/20 22:00,Camp Sherman,OR,USA,Orb,10 minutes or so?,"Orange orb disappearing and reappearing in other places, changing speed and direction at random, flashed a blinding light at us.",3/4/22,
7/20/20 21:45,Appleton,WA,USA,Sphere,1 minute,"The object was observed with binoculars heading from West to East.

The object was a very bright white ball of light and moved withou",7/23/20,
7/20/20 20:30,Silt,CO,USA,Diamond,30 seconds,"While standing outside talking with neighbor about how nice it was to see aircraft in the sky again, we were watching a jet fly over wi",7/23/20,
7/20/20 19:45,Beverly,MA,USA,Other,3-4 minutes,Anomalous object hovering over our street at 7:45 PM,7/23/20,
7/20/20 18:00,Los Ángeles,CA,USA,Circle,1 hour,UFO split into 3,7/23/20,
7/20/20 16:55,Modesto,CA,USA,Triangle,1 hour,"huge, triangular craft, silent sighting in Modesto (Highway Village Area)",8/27/20,
7/20/20 13:10,McFarland,CA,USA,Orb,5 minutes,Observed and filmed an orb overhead during the day. Not similar to other aircraft I have observed.,7/23/20,
7/20/20 10:00,Woodland,WA,USA,Sphere,2 minutes,"2 sphere UFOs, color was white or reflective, 3000 feet elevation, one was larger than the other, flying very close to each other.",7/31/20,
7/20/20 09:00,Beverly,MA,USA,Cigar,2 minutes,Fiery Cigar shaped ufo seen in backyard,7/23/20,
7/20/20 04:30,Las Vegas,NV,USA,Light,2 seconds,While at work I stopped just for a second to observe the lightening that was happening this morning.  I was at Bonanza and MLK looking,7/23/20,
7/20/20 03:54,Walla Walla,WA,USA,,,MADAR Node 130,7/31/20,
7/20/20 03:01,Kennesaw,GA,USA,Light,30 seconds,An object with 6-horizontal lights approached my house and maneuvered around my windows.  Have video.,7/23/20,
7/20/20 01:04,Billings,MT,USA,Teardrop,2 hours,My husband and I were driving North on I-90 towards Billings. We were right outside of town and I saw a teardrop shap in the sky. It wa,8/6/20,
7/19/20 00:00,Port Saint Lucie,FL,USA,Unknown,20 minutes,We were abducted by the saint lucie nuclear plant today,7/23/20,
7/19/20 23:35,Dayton,OH,USA,Triangle,30 seconds,I was sleeping outside and I was on my phone and I saw something in the sky. It was triangle shaped with a light in every corner of the,7/23/20,
7/19/20 23:10,Portland,OR,USA,Light,2 minutes + 10 minutes,Bright color changing object visible across a large field of sky and exhibiting non-ballistic movement,7/23/20,
7/19/20 23:05,Las Vegas,NM,USA,Triangle,12 minutes,((NUFORC Note:  Witness provides no information about incident.  PD)),7/31/20,
7/19/20 22:45,Vienna,VA,USA,Orb,25 minutes,Light at very high altitude began moving erratically for  several minutes.,7/31/20,
7/19/20 22:00,Hico,WV,USA,Triangle,1 minute,Triangle of lights,7/23/20,
7/19/20 21:50,NoLos Angeles (northeast of),CA,USA,Light,3 seconds,My brother was looking at a star with small binoculars and he told me to have a look when I was done I put the binoculars down and we b,7/23/20,
7/19/20 21:30,North Myrtle Beach (Crescent Beach),SC,USA,Orb,1 minute,Three orange yellow orbes triangular formation over ocean at 15th ave became brighter then extinguished One top orb and two on bottom e,8/20/20,
7/19/20 21:00,Fresno,CA,USA,Circle,20 minutes,Satellite Object,7/23/20,
7/19/20 20:00,Fairdale,WV,USA,Egg,3 minutes,"I glanced up at the sky and noticed a very shiny silver, egg shaped object, moving very slowly like it was gliding. There was no sound",7/23/20,
7/19/20 15:30,Kingston,NY,USA,Triangle,5 minutes,"The objects were not near each other.  They seemed to form a circle.  No noise.  Red, green and yellow lights.  While I stood in my dri",7/23/20,
7/19/20 13:51,Boise,ID,USA,,,MADAR Node 111,7/23/20,
7/19/20 13:00,Albuquerque,NM,USA,Sphere,"1 hour, still going on","White, Shape-Shifting, Sphere In Daytime Sky",7/23/20,
7/19/20 06:30,Huddleston,VA,USA,Oval,~3 hours,"Close to Smith Mountain lake.  Observed numerous orbs and one ""tic tac"" shaped craft.  Craft where white/silver in color.",7/23/20,
7/19/20 06:01,Farmington Hills,MI,USA,,,MADAR Node 144,7/23/20,
7/19/20 03:54,Boise,ID,USA,,,MADAR Node 111,7/31/20,
7/19/20 03:20,Stamford,CT,USA,Teardrop,Until Sunrise,"I was in my backyard, my partner and I were stargazing, when I noticed a far off floating star-like light.   We watched it fly South We",7/23/20,
7/19/20 00:05,Doylestown,OH,USA,Oval,0.03,"Bright, Pink light in the sky that disappeared.",7/23/20,
7/18/20 23:30,Danville,NH,USA,Light,10-15 seconds,Orange/red light moving thru the sky.  No sound.  Clear night.,7/23/20,
7/18/20 23:15,Lakeview,OH,USA,Light,90 seconds,Very bright light.,7/23/20,
7/18/20 23:03,Salina,KS,USA,Changing,3 seconds,Two strange balls of light in the sky move away from each other and stop,7/23/20,
7/18/20 23:00,Warrensburg,MO,USA,Light,30 seconds,Very fast moving reddish yellow light traveld overhead with no sound and disappeared moving east.,7/23/20,
7/18/20 23:00,Willowick,OH,USA,Circle,10 minutes,Orange Objects Flying in Formation in Night Sky,8/20/20,
7/18/20 23:00,Littleton,CO,USA,Other,2 hours,"Same 2 crafts, same spot in the sky and same distance apart every night between 11-1 for about 2 weeks.",7/23/20,
7/18/20 22:52,Chester Springs,PA,USA,Sphere,1 minute,Steady orange glowing sphere within a slightly larger glowing sphere moving west to east,7/23/20,
7/18/20 22:48,Lawrence,KS,USA,Teardrop,7 seconds,"Mysterious yellow teardrop shaped UFO Lawrence, Kansas",7/23/20,
7/18/20 22:31,Sullivan,OH,USA,Fireball,30 seconds,"I submitted a report earlier but have since found a reasonable explanation from a fellow camper at the same campground, when I posted i",7/23/20,
7/18/20 22:31,Sullivan,OH,USA,Fireball,30 seconds,Fireball Sullivan Ohio,7/23/20,
7/18/20 22:30,Darlington,MD,USA,Sphere,15 seconds,Space photographer??,7/23/20,
7/18/20 22:00,New York City,NY,USA,Orb,6 minutes,Orange orb floating above at an altitude (it seemed) if a plane. Its patterns were irattic but smooth like. Hovering some. After viewi,7/23/20,
7/18/20 22:00,Greenfield,NH,USA,Other,5-7 minutes,"Very bright red-orange drone-like object with flashing or rotating lights, stationary for 2 minutes then moved slowly away.",7/23/20,
7/18/20 20:35,Merced,CA,USA,Cigar,14 minutes,Daughter called me on phone and told me to look up strait into the sky.Wife and I observed cigar shaped craft iminating a hazy orange a,7/23/20,
7/18/20 19:30,Armadale (Australia),,Australia,Orb,1-2 minutes,Possible sighting of unusual lights,7/23/20,
7/18/20 17:00,Merced,CA,USA,Circle,Until 5 minutes after sun,Bright white ring over Merced,7/23/20,
7/18/20 16:00,Wells,ME,USA,Changing,5 minutes,White oval pill shaped object darting left and right then disappearing.  When it started it looked like it had a tail due to the it tra,7/23/20,
7/18/20 12:46,Ajax (Canada),ON,Canada,,,MADAR Node 41,7/23/20,
7/18/20 11:58,Garrettsville,OH,USA,,,MADAR Node 64,7/23/20,
7/18/20 10:34,Northbrook,IL,USA,,,MADAR Node 98,7/23/20,
7/18/20 10:30,Bel Aire,KS,USA,Light,3-5 seconds,Me and a neighbor were sitting outside trying to find the Neowise Comet and I looked up to the East and I saw a light that was hovering,7/23/20,
7/18/20 09:00,Mirror Lake area,UT,USA,Disk,30 minutes,We were camping close to Moosehorn lake in the Uintas mountains of Utah.  We were camping Offroad in a remote area.  Towards the direct,7/23/20,
7/18/20 08:30,Portsmouth,VA,USA,Unknown,7 minutes,White object hoovering with a deliberate path,7/23/20,
7/18/20 06:54,West Chazy,NY,USA,,,MADAR Node 65,7/23/20,
7/18/20 03:30,Red Top Mountain,GA,USA,Unknown,10 minutes,Black hooded figure in our tent after light show at Red Top Mountain,7/23/20,
7/18/20 03:00,Marysville,OH,USA,Formation,,Nightly sightings in the same vincity.,7/23/20,
7/18/20 00:00,Ogontz,ME,USA,Light,8-10 minutes,Bright star-like object moving fast and erratic from west to East Moosehead Lake region Maine,7/23/20,
7/18/20,Whitehall,NY,USA,Rectangle,South Bay,I was fishing and suddenly a blue light appeared then gone about 300yrds from us wonder if it was a spirit or alien,7/23/20,
7/18/20,Whitehall,NY,USA,Rectangle,South Bay,Fishing with my son and suddenly a blue light appeared behind him then gone about 300yrds from us wonder if it was a spirit or aliem/,7/23/20,
7/17/20 23:55,"Bridge Lake, Lone Butte (Canada)",BC,Canada,Circle,3 nights,"July 17-20, 2020, Lone Butte, BC: (after 11:55 pm)  Myself and 6 friends were staying at a cabin up in Bridge Lake in Lone Butte Canad",8/6/20,
7/17/20 23:30,Redmond,OR,USA,,60 seconds,2 bright pulses of light then moved east fast in straight line.  Very high altitude.  No sound.,7/23/20,
7/17/20 23:17,Nazareth,PA,USA,Disk,25 minutes,"On July 17, 2020 In Nazareth PA I went out to see if I was able to see the comet even though I was almost midnight. Right away I saw 4",7/23/20,
7/17/20 22:30,Smithville (Canada),ON,Canada,Light,3 minutes,"Saw light speeding across the sky eastwardly, then stopped and flashed for several minutes.",7/23/20,
7/17/20 22:15,Menomonee Falls,WI,USA,Orb,10 Minutes,Pulsing light near comet Neowise,1/19/21,
7/17/20 22:00,Lexington,KY,USA,Light,15 seconds,I was sitting on my porch with friends and looked up to star gaze and stared at what I thought was a star. It sat motionless for maybe,7/23/20,
7/17/20 21:40,Chaumont,NY,USA,Circle,30 minutes,Saw two or three objects high in sky while walking and they just disappeared.   Shortly after saw a large glowing light hovering over p,1/19/21,
7/17/20 21:00,The Colony,TX,USA,Circle,10 minutes,I see movement in the sky on a daily . Almost every night.  I have a old phone crappy camera but I finally got the unknown craft that I,7/23/20,
7/17/20 19:30,Oceanside,CA,USA,Oval,1 second,I create art outside my backyard and I use a slow motion camera with dance. I caught the 2 oval black crafts + 1 white still one.,7/23/20,
7/17/20 10:00,Havertown,PA,USA,Sphere,10 seconds,I was looking at Saturn and Jupiter in the Eastern sky around 10 pm when I noticed a light traveling from the East heading northwest to,7/23/20,
7/17/20 06:35,Santa Barbara,CA,USA,,,MADAR Node 57,7/23/20,
7/17/20 05:30,Hutto,TX,USA,Changing,3-5 hours,Clearly defined facial features and hyper velocity craft.  ((NUFORC Note:  Perhaps not a serious report??  PD)),7/23/20,
7/17/20 04:30,Westland,MI,USA,Circle,2 hours,"Circular craft with lights around it,followed by long straight craft, multiple ships over 7 hours.",7/23/20,
7/16/20 23:34,Hanover,MD,USA,,,MADAR Node 77,7/23/20,
7/16/20 23:14,Prince Albert,SA,Canada,Orb,2:30,Light in sky moving erratically,7/10/23,
7/16/20 23:09,Corpus Christi,TX,USA,Light,About 10 minutes,My family experienced a circle of bright light such as a stadium light floating in a circle and then silently zoomed away fast.,9/9/22,
7/16/20 23:00,Gunnison,CO,USA,Light,2 minutes,Bright pulsating light,7/23/20,
7/16/20 22:48,Nanaimo (Canada),BC,Canada,Circle,1,"Bright orange... thought it was the space station... drifted east and then dipped a bit south and flickered... no jet noise, faded out",7/23/20,
7/16/20 22:10,Sandy,OR,USA,Triangle,All night,Huge flashing lights hovering overhead of the city every night,7/23/20,
7/16/20 22:00,Rossmond,CA,USA,Formation,2  minutes,Low flying pulsating orbs,7/23/20,
7/16/20 22:00,Plano,TX,USA,Light,3 minutes,Bright stationary flashing light in Plano Texas,7/23/20,
7/16/20 21:50,Riverside,CA,USA,Oval,1/2 hour,"Oval whitish-yellow light levitating in sky, kept disappearing and reappearing before our eyes.",8/20/20,
7/16/20 21:15,Buckingham,VA,USA,Light,45 seconds,"Large, bright light moving slowly across the sky at low altitude",12/23/20,
7/16/20 21:00,North Las Vegas,NV,USA,Orb,45 minutes,Saw multiple white lights moving at high speeds and disappearing and reappearing and also flashing on and off in formation at one point,7/23/20,
7/16/20 20:30,Dunedin,FL,USA,Oval,20 seconds,"Object moved the clouds shown in picture taken at sunset, appeared and disappeared within seconds",11/5/20,
7/16/20 20:30,Death Valley National Park region,NV,USA,Light,2 events within one hour,"Stationary ""planet"" like Jupiter starts moving in straight line to north. Second light seen that night.",7/23/20,
7/16/20 20:30,Paramount,CA,USA,Circle,1-3,I notice a circular or dot object about sun set no noice appears to come from that object a bright light appears like its was from low,12/23/20,
7/16/20 20:05,Brown Deer,WI,USA,Circle,8 minutes,"My sister, age 55, my son, age 30, myself, age 62 and my husband, age 66, saw the object moving in the low sky coming from the southeas",7/23/20,
7/16/20 13:00,Medford,OR,USA,Disk,5 seconds,I was driving to dutch bros when I saw a bright greenish object passing by Medford at incredible speeds. This object was not MAN MADE.,7/23/20,
7/16/20 11:08,Orem,UT,USA,Light,2 minutes,"Low in the Eastern sky near Orem Utah on July 14, 2020 at 11:08-11:11. Large white light seen for about a minute. Smaller white light f",7/23/20,
7/16/20 10:00,Canterbury,CT,USA,Oval,1 hour,Small sphere about horizon while I was working on a farm.,7/23/20,
7/16/20 06:35,Garrettsville,OH,USA,,,MADAR Node 64,7/23/20,
7/15/20 23:30,Devil's Lake,ND,USA,Formation,25 minutes,4 flashing lights organized in a rectangle followed distantly by a large helicopter,7/23/20,
7/15/20 23:00,Spokane,WA,USA,Flash,5-10 seconds,"Saw a large bright light in the sky to the south , it flashed twice , then disappeared quickly , it didnt appear to be moving when it",7/23/20,
